Title,Company,Links,Ratings,Address,Salary,Job description
Front End Framework Developer,Blueprint Gaming LTD,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A_uS99Y9hvt7tc8LyvixPYBf4N2hWxc4EVFISpqnCqnf0OS0PgQAdxXMGbUxIK_qsGJBrDQSocb_8ta41kGokZVpcymR1ynMiclF6RvhSBxYdD_IgtNoYJ5ggEFGIYLph502jC4-sqPg4P65uP8M0OnC0OL2WfiQGTXSGMp-HngQkcchjp1n12T9pMkNbifeVIsNq3D3pGvwDl2XMch8eDunYuwk9QGrGLMNR5NqlfFeUn8s8aYwxjNtfg4GtGbVVlt4qK2ApKS9wFQ4vcJ3OUFqHLkor6BBlzstPocbrfb5ajJbaFwpzFKZZv5mYGmBYZCtf1rZbEE7lZqtBwI5m4o5wYTaeLpNenT-_F4c9f3TNLoZgX2B1jrSLsArFzNy4JAGILWhgyuP0kIITVGFSTzvFGbtJnvOfsVBmTja8RAipjXsUjgXwI1h-fZS9myCwcExl4PGEnfz5YupFpJQ2ZhwB0X7jiKfjuH5vL2bP-P6JIPsqsOKUs&p=24&fvj=1&vjs=3,,Newark-on-Trent NG24,"From £25,000 a year","Our key customers include William Hill, Sky Vegas, Virgin, Jackpotjoy, 888, Bet365 and other leading online gaming operators.
Net C#/MS SQL on the back end."
Software Engineer,Auditel,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BmgdxoGXlnRkHw-n8v6Nphuqir4F6WsdrX3dLoJOmMXR_oGJ3rHoRBQG47qtpLBQmkj00ZrDZ6J_JAL0T9ajYYGjaZQvpxqVTIV8cDDCBnH00YU4D3aj8r4xSGnSPsL8sOqO4dj56I5_YdtlhxbTziMOtYk_1nKQ_Qbnk3wAWfjKIzAzOAQgxPm7HM68D9Uz6ULVL1RH4q1S37gqhGugSNQhxbuGLIXjeJW0GcpTmTIasVNrOJdbKK4NNQyou8GovWJ473NGrECmSjmtGsMtiyej1D3q-mtax5ndMVmNHPoXpC6G8RXeRpZEUczguDz7xftGA2RSqG4QhubwUTtQRkWYsa8VgnJ6Klo1EY7l6-zGIhjy155t2HrdThjvtWytir7j3MLrU4jVhemtrxwEvKWXyI8NeaVNJWTL_0XreSRu4AWa-9t_EqcxEeex7oVUlF8yk6taHO6-8xTOny4rMO&p=26&fvj=1&vjs=3,,High Wycombe Temporarily Remote,"£40,000 - £45,000 a year","Experience of embedded software development using small micros EG Atmel-AVR and the.
Experience not important so long as the candidate can demonstrate ability,…"
Business Development Manager - Software,BiP Solutions,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DBUppEeii5uoXq_AE1dyXs0G1Ga33ktZ2NzYJ4-FkYyC7wURUn9lXDFpsMY0MwlOcEcODqu4-FDS6smq59xSGCCyNCEvnrABHnKEOvJe3wL8Iqkiq8OZbdX5TpHI487DV6D5ezAifLrduN7jAzUFTcp0rp4GYoIjxr2fzy14_4QgugwVXM_Kydyo2N5fMsZZgxYkocrVtglQBc5wdu-dsEii2kDQ0wuNQZpE7hiUU_PC6uq0jRx4WjjFlkcmrW7CXMZO8gJb5PQMF9TCQ60b6vKUPMZGWREaf8Lssv4hwT2VeFfwRsZw9qTWomqtlNyCfbnOKrdg2K9GCHi_gH6o_14KCrjekWZiKYa4D4-j0dpAUHitC7F9YN-GRAK8VUo8v_l0me-_d-XpMPypBNTUQQMIu6HC3P3f8Wj28B5Q7cQxoQLqhYe8IYuNnXNQ5462FS8TxJc0SXGs1WSoOrnrHpOSJFCJDfr3hhlLphoyn9_p0ulkap3cIi0fKNNfpMnvw=&p=27&fvj=1&vjs=3,,Glasgow G51 1DZ Remote,"£23,000 - £27,000 a year","Competitive base salary + high uncapped OTE*.
If you have previous experience either in a solutions based or outbound upsell sales role, then we are looking to…"
Software Developer,TOGIP Recruitment,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CPgOgjKFBgrXvf3DCb0sfgAgFJaJRzmlE6VkPRx6P4bRUNZLg-VDDHPDk2GQvYc1VC3CGit7razO2G2axT-2HG2aoV5tE7c8zD8i1PJ1j2jHLooOzkWaBZGj15WvFJCWrqYJPIps_cMkEhi-k1KSutxtUIuI0vVpBDzTHybJ4bZN6ZukntafIF5DUfa4WvYFmOw1_4koYA448Bqgn1RzwqTJAAvp68jZPKFlZRiYP6GL-YhWb7NSdpJjefGyiiP4Pqmv3KRIc6peovhME1KIXeg0XGTJdfzHa2KmchliDKNdz8d2SmEQFhr_5aupVA47imvpUeGkB4xWgkvSZBMuBWaJefIWpozNnGeY0w2DaJFhdh_D0_0osCO0j8vvlE_ZxJVl5iK2a1HOfsmDDYG_ZVc8pPdY0KjkGawfnzAZdEFnW33cRSHMrXeF-YF9zx4oWsaxR50MYKd8iyuFYFm-9Dr1qDiIC0eaUrQPR37rJtkA==&p=28&fvj=1&vjs=3,,Peterborough PE2 7UH,"£30,000 - £35,000 a year","NET Developer to join our software development team in Peterborough on a full-time basis.
The successful candidate will be highly involved in our accounts…"
Senior Software Developer,SMarter Recruitment Services,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4ij7xbaVEkzdXAsnmCSYIONX7tDRAya464FvySvs1_Rnq442xc-wVIbO1kvG5yqyYe3eNTsZjrmXrLCXZ4qOhGjJ1-Whb5S9pJ7_Y_MUd5u3fLVkA-u-avBNronZVGK42ReJn420ylS5Qb_djTh1g-OrpD0vCyWXHAUVts8pj9Lyf8Ic7IDfqpxDHtLWnNAyIAMEUMBR4izJU6EAYpFIOQvxLru3oDaoA1L5RBGzCTnwfA3bT2TlG2xsHrjgYqVtmYXYaUMTibiL3wnY968dRWrT8kFn-ep_5uV1Du4BhlXeV4Q82m3ZHLC2rK7HvqV4fRJLPbzyqlekCVeqyBDjJYWn_DHZydrAUtMfjpin3KzKRKRvVqN5VnUw6bIZpYsHTO0NXbzUKn7uGPgeTrd6dQxz_N4tGfSJtIO_AL_-lOZxTcKDgDMmcdAy3gnhR6ROT2C6zkktk-goyXD8kn6MuhF1WuVjPJGUee3l70oY8Bg==&p=29&fvj=1&vjs=3,,Hanley ST1 Remote,"£60,000 a year","Development of software as required through company methodology and to agreed standards.
The role is offering an immediate start as well as a permanent…"
Software Security Engineer,Netpay Merchant Services,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxzsayBaYgXxXZEzanw0mtl-CBhqm0KM8x6CwqvPKnJJtf-MUCdzRwRBy0J02U51NGpbALaP_Vemc6ighPfqvPY9oPEZ4rrmJtAdIVwcDDIXkHQdLX5Vr8sV0TZt5ruSjoyH8zfAs-pLXvekZUB5_eP3nHBnQBnOH-7lTpxJ2opJRmcBiyHm_nwie0z1YMEGKVGMADXuH-qoYKEAzooqfGgUb20i-OhCymA0mWdYnBcp2C0o20HQmCMo5H7WV_HjWpNdobIaQvL8mBeDKBowIyJQ-KigcmQXfBifN6eYqZPol9CFKdzWtwJ0C4ojiZOqFzaDTOPd1m8NL3bHdrHy7SJTBW9qX2UUb6Gkmkbc0zp5w9PPDpaLL8z2lOyWkNxsfOhya_ySWDdvW9pR_31fQ_QdU-sedkNEB9zUbgoUx_MDlBxOMLC86B-IrX7njylKrw8FgCG2Bf32yTgHZQC6rYxafz0HRS1N7g8t_dTfqQ3DthHW0X-o76zu94tJk1wZA=&p=32&fvj=1&vjs=3,,Hedge End,"Up to £45,000 a year","Deliver, assist and provide training to software development team.
Understand current software/systems and suggests improvement and implementing changes."
Back End WordPress Developer,SoBold,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbnABjHP820bAXysEBhkeV-33ntEFUaG5IurmqeRYGpIhok1HHKBvb4GPOxiq24YRLtUEsAfj4fz9Nu-empvrqgSniTk8NTP7G7k4OxODDQYUz7Ngy28hkySrZaSXQU1DdmBaY1UC-mQDviphumFKNOS_lXCq5gMqT8UKncTIaDk5oNEQh_tAFJNa8SBzS8LusP2Z1rPW4wsVosaKykybCDsOT5TXu4HAk5OIGoh1C8l-S7945fCdvwl1EOs0gRbqcPgl_yCDQMnqtpcBlgLj2ONa5HP1QUY0hMB5DCw5x6R4VIJU_ncLHn9YwZbHitumTxZBGHCuNXXuZ0AxBSyZ5MBY8pZ8nw4KsqQGJtQA-AIE0k62_x5LCAke60UBYSvX5DCkWkerpoWCsARFDQBAkrxySIgvE1gEvo6UgqJtE6FyqNmSFolcjQQQOXLL1AKabuQJY1wxaj9JUY2GFJ_InmQMUZngBoRdWu7rMPytKzA==&p=36&fvj=1&vjs=3,,London SE1,"£30,000 - £40,000 a year","Researching, planning and then developing more complicated pieces of back end functionality.
Compile and analyse data, processes, and codes to troubleshoot…"
Junior Android Developer,Handsfree Group Ltd,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQJMAODinVvudZAXRZlJzV9Jw2WLMVwUJcYy5KxpZiH-7wENMxSGNGkZNFZhLff3HJxYsOzZbYC7T5ThIi-jF4mz7HmtMfpmtxkAI2RSHpru2Ff9k2Jakj7AUM_YA0xqrR7ZRm3LANlLNugKiJLfrKMBZ-IdxHldKwVelhqDqwVtqc16uvvWBHfXSa0FwYdVklsvTNUQqLwt6OCX-4Fi9QyH698uKgIPrWOAZUxW-kDhovZ0vFqOcCaQPN-TVZHwso_IL9NvSOUk4qKORH1e_W0Q660MlL4D4kiL-W393OavkSUH5rJmZhfY63R0yrvl9lDIap4Zy8-yTk1LJ8CHhxCubpQvz3j2bhWrIvJ9ipYIWKUVHK_s3IGSXQAJ4Vy1LmweOX5s8TwbWe52PVYH_myyAAeM9pAG92I-StQngDzExAdDiqpakF9AjJtOCTRvhZvAr_b2SBkAH4whWBo3mTBcQWvnTlB5P27QDQbbY5lQ==&p=38&fvj=1&vjs=3,4,Manchester M32 0UT,"£25,000 a year","Excellent understanding of software design and programming principles.
You will work closely with colleagues to ensure rigorous standards of code quality and…"
Python Software Developer,Time-Lapse Systems (a part of Hideaway Media Ltd),https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AS72ZWcpskZCkDAdv5HTugIXH6aspUDndY15agmbJkqY6UQSBvWbGQ1bvUAx9latam_bjmrfyTdT5NrYGKKgxPqGQmNlB7zzME4QNGFPVG15I8PK-SJ2b89BEc7bRbxTQ7Q46L8QIa7kQvn0tKyIka0KkeEiEeAwp6f5uMWs4q1GMnRFnSNSj3F5DungZLSAJwvznixUkEgQfL5rYHYo9EBSboFrBVSXtW38cLzfN4vGNZXoLaNuYP1l8ZL6LPcbhODR4p-ruYJhpiTckM2ldAWX4HzVpgVPcf1RiKOkZ-FtkiGv-Xb4miuIgouCBC9InyvlUzK2jA6t0-RsPHFlBwfxkVhrVevKZVJyzLh_MfqPQGygKCQU_N2s1Mo8d-hcMOZvFcEv0eV2b1dajt5I4644V6c7qNlTxNdN0zQe_yqZKxw9oXZOh49ZoKhfU0kimQQkrkWtxuF5v1Y4fMFtx0D1Z4Ipx7xgTBPrBvGRD2gg==&p=41&fvj=1&vjs=3,,Stone ST15 8JU Remote,"£35,000 - £42,500 a year","* Raspberry Pi-based hardware/software integration.
The software developer will be building on current developments but with the freedom to stamp their own…"
Wordpress and PHP Developer,Mixd,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Akh78Cto2pkhqHvgf581v18PCM9UPeBgowEyBSuMkRzqY7pL8cUMzch-XDiZ5USdY3mkBmanZYlfv3qGmFrmdXgu0YUKK8R5P3IQ9wwul5Iv2jUSVDirXMIh65YaDAzbOMZATxzu32hWqLKwJVnp_Qt-9bGn_V-GBYJ_Kkwp0XMTafrU3xVy9IWlpetC2I97JD-DO9ZFCiFExh9BgaFwWO-PvNM4pC6WCUx5WmGJZQ1-NAl8JvlhbhR3zuMlClOyK5RfGf2Y7xZp_o57Gs2xm8Xaz9mvNrUspcnls_AsM2oPHQaIz6Dy1REqAF10an_Zfk500zrreru81nK8cz9kEjSPotYg6It1Q5NWBaD-CKIsIdxrh8rSNjW-GEYTHUztQ-QPgFgYBSymoXuGNYReyYy98s5c56QlMGohxXBHamx_CxCTV_-0x6VEifMA0UtEY=&p=43&fvj=1&vjs=3,,Leeds LS1 4JB Remote,"£25,000 - £44,000 a year","The ideal candidate must have at least 2 years of industry experience, ideally more.
They should have a passion for delivering accessible, optimised digital…"
.NET and React JS Developer,Tata Consultancy Services (TCS),https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4nje_eUcJygKnWiKpJdNC2fyftdmI8CPysYuvSAU4r85XSn2oQUPjczdPgsd8_rE9HSSOBI4YhjAYpkjcfVeX_h82SJqe2oJYWXAAy3jsp0Uxu7iK7Svkk3a9PfAOaziS73tDcvfRfFEPFhBmMgSXVe47xnT8F05cMv49tFzPKuefi3PYEaMbqNygeExRQ7LaIBhamDLvWh39KP8yL582gbiimTCTes6okoo2PcFPK0ipA4Jif8QA2_4pw9wSqGeKRQca_Z1-lrYXkmDh88Amrt-wZoEdq-QNm476oxG2rzu8k7kdsoERwZgZCjQ-BllJ6dxVtbDOrvURU42QWG18iITt4hQzriW5fUeucc5Bd_6pOc5DVxR-OIg8zUUmbF7W5Q1BwbV2JmTB-8NUzJ_mNzKzoAAxMgDFBNqwxIpk86XYxRilNfOHeLrMi3qdtedEC7ohUa2rWNQMBijEUK2u7Ap6ejB9wMUMaGs29nmsKw==&p=45&fvj=1&vjs=3,3.9,London,"£29,862 - £74,363 a year","NET, React JS Developer for London or Bristol.
Programming using React (JS Framework) – HTML5, Material-UI Components.
Knowledge of common design patterns."
Web Developer,Cleartwo,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D19sjIu9e7jDXss-0julHRBC5Ph3-JgqLVXLTzTk-npOEYWKMi0asPeEM3H-_nrvtIsgeDPzgSArXEam7e6atgFgpFBvgGGqWAdUZUUAWJYizPgWZlAiPEG7bwil50v6DnsIQcMassChpjWJ6O7HJLJKzKSdjZuHEbombXdFmEcISKg0RqxkjY8-FdB_rAYKrWqgel6IEhBrkZzYxXtqhc-LNYHna8DB8QdAucE5Sc5DE4rHYAXOVWb8-wPxCCJn12qsbPuSNojhtLD7Bfe6RrCGFmvmih3t6nxuJrOyFHc44qj-1eq9r7kjO24sxaZFuIhVqjN6pBdzj22xln0xicH1MOkBv48H4OohQJJbGb0FBSIhyUGwrhaI90IYK2u28EJAn6xBwfaYKtrIdJ26ytX-Ly9UYW564cCoSmLSk_nDN8t2jh4lxjDhp9tupFzAZoknn1dDq11KJocBCCDQHA&p=47&fvj=1&vjs=3,,Stockport SK2 6QZ,"£21,759 - £25,751 a year","3+ years' of experience in web development and software design.
You will work closely with stakeholders and third-parties to implement short terms and long term…"
PHP Web Developer,Webcurl Limited,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CssRT9YPLzHL3XyMP51KjB3zMb1rkasQOyLiHhBNzC7EE_cVXfxZfswgv8rOivBBxVK6TgyDtvYgZkIP1BIEB-43yPJsU1AiKb09-oH1Ed4U62J7c2BdyucEtqxVyMgzIZQx-cfukXb8skKW-908R_hnTPwJZCp2Y8ofshLBR0IwLFH82tcXDc3sg3hbO0YiQ0JqkfZblQAn_Cb_Bnu3iyAk-gjY_BuEH24zGiN5Tgld-esi-ShM6KLHmTRyg14YuJ7YUD5wodUP0ci2T4JFPxADVly9u072tCf2gBTT1bPd9ANn1PZYDfZM1z6OJXZxgH4UK81pEUgKdrn3wez0kR5RM0uZMvksMO1TbhZb6ydqxTgD9kG3HlFSpCx1SV6iPBtpy4WDNU715QQ7phloPSVRsqHaFnrnvfK0NgIlK56J_dy6jmgG_OS7unCmzbKZz_JlbsQv2sph21fVtFSN27&p=48&fvj=1&vjs=3,,Oxfordshire,"£30,000 - £45,000 a year","You must have at least two years experience using PHP, good communication skills and a dedication to continued learning."
Junior Web Developer,Active Consultancy,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAV7XrQM8x2frftD1fuNmEXqBqxVJ3FXD6tByxtjcAY8TBnsf8PXyt1flZbKePAIsEaNs5B3nQVdgAd4e1mOyrTerCnzay20xGqr2Mdl0XsN1OFdLHyxWXTE4oQIyNkRBvlb5cb3URiHiDeZa3oLdjzndwP8tQFKokphUiqyokHG_CLiFFs2p2Iry8XJMkDHPoHcKi0_30QulCXldQpuwpSgnPoz8mMHAzDD42ws2Fc3LDQVOR6-AUhklV-6mjsAE2WkHwjp_tI1XAoncH_UvOOrtRsUBlRsjbw4CdSWgwOaEbtx3ndsVJgDmvYAc5R63ORzP4h2Q2t5rsBSoFoiof6oh0wHvlJuWM62HrpZQvUOQq_Js_eHw596JzS9RDIeGCXDoDBtgi_PhN7rAWapZI-lk7DkmybIvmTyMr_w4nvG5L9NfPlndFXgxiR4KWOmtZr8WOFqFjCMTit9gBvP4u&p=0&fvj=1&vjs=3,,Esher KT10 8NT Temporarily Remote,"£19,000 - £21,000 a year","This is an excellent opportunity for someone who wants to learn - potentially a new graduate, someone who has just completed a Level 3 Apprenticeship, or…"
.NET Developer – World Class Entertainment Company – London,Noir Consulting,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Aj4-Lc4C6Hb0ykU3jOktLDIAAw4anZygn__rtZFvHgNWAyt7g4xLgBrXQfa88o4-BTsP8yIzBZa4_29k1Dg9xVz-eaacMPj-RLesnkoU70NgFfX-SrcAE4bEmWxFRCa7Y2yAqwuEi94eJcrirqBz7CKYll6V1HuH7V0tucmYE0-WVAtkDcJsBt1RTxYStQ2mxC59xKs9GR6E8zTCgLV4ZLQUntkxu7MZKHA3LJEve15d4QNtYhNPwsL99P77zZ9RraQ_aSgpPYWB_VAs8gnVE2_0E5W68d4MHOV5EdKmNpNKYAYAGk_3Xx6DYoeaMOw5Q6EYwS0UggvW4_gdrdF1uhcY_jfIwbRJwLDH9Dz6vaPdm5PhwxVnK9QqS4lAadvnMlsBQZ2-5p3WNdypQm8YnTL44BOSCy5o8EPCAdOsb8FmljRnAxn5E8eg8JFaqOgIfz_K_qokMbd3zbr6FG1clfaGDULNkO7u0hEOcsl_7iS6HHKkp1__862UopmCCeW12oV7zp4vXPLQ==&p=1&fvj=0&vjs=3,5,London Remote,"£30,000 - £40,000 a year","NET, C#, React, Angular 11, Microservices, Vue.js, TypeScript, Azure, Web API 2, Agile, SQL Server 2019, Programmer, Engineer, Architect, ."
Senior Full Stack Software Engineer,Randstad Technologies,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BmxgwP4rQvcNMfHBHTXuCmpYLaBSaJjOguiBc1x32qULoV2CIh2Wm6-vbx8tC3tDuk8ZNbhdXHbjCE__0gjMJOdMBpM05ICcDKx9nPaJHMZH5rCiPiHp4r4WVrMM1hcFWDF_dZtF4Osaw1KAaN6WX3geRWU8Sd9z5e1P1PVhDJnvPT8uC6iRePwEJ61s843KNhDdYIVt7Rhj0vJ9pbaQxO8Dogh-96La59pwIwjVmC6ZC_rZenuForfbybcJuJaC_cGjWYhu8oXEdV3t1bGFCzJvYeu2iPNLaEYaUsbQG0UnoevILKb8kdr9BfYwDyyqVYo1_1C4c0tRuqXurH8LY67kL8-u7GNWyZYKJ2YWCOKZKDof9p0c2i1_y-F4eRX9xYEQthsRo-hIbBm4tYL38Bwg7ygglKXaDGVuaMzUnyQHWM7JfsThsNzzn17T8BVNrdDnM2yRHRELZkbgsKroO7xX8QysOPbclBBYRj9DfGvmGh6TDDxzSvmlfCGlUFcUuFfnMuu4w6Ts0uIfyaGYqFD-nlbBwrljEP2qWKjkMWAl87wxl3RY-XDAFqcJ_x7JfCTBvvwdmf-ah6uVPmsekU23KFGJRA3EVvEngFtq91PMJOUHRAiqvjZcNetUdXUJZiNqc_6txBeS3uyIYQLuWZuVVeegjxFXSS2yK6jtu9TGUG-PHQrOuAnlI9NyQl9_ELAfdd-62br9B6w6T9zzln&p=2&fvj=0&vjs=3,3.7,Bristol,"£75,000 - £95,000 a year","They provide a margin and financial collection engine, utilising .Net.
The good news is that a Financial or economics background isn't crucial to the role but…"
C#.Net Developer,Fused Recruitment Ltd,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BzJjPXKqIrUS6JefUP94xrjmVAIl_NXYiR_LpCqKi1GyGAVbBw_fZgIywBd1xJYvMv3yukz17UMBrNo26UG-Dfs6KgJeYO6PeCkqVXLl4UwCpfpHGB5K_wkNuPBRf9mF08MV5fvuvQKBonxJUuXRyROfiUbH0RvVjI_ZrWE_qT_4ngZ_jtT3zwH98BBuAENCBFJo2NVc23uutUcb_AuMwSHHHiECEYkpibbe0_GQNq72yPubnHVVRZFedrPS4Xou29eaELcIyqAIQSMJJmSeoChQ42CH1EdCv5iRKYdBccMtmlwx35VbE_zRP71KJeeJtL1nIXzPogp22O1uytAG6ZSKMN7meFkuJ-ocEHEkcDPIyIKclRJ2igk6hGvOvEh-OM23Tj9gwElDUiXDS8B5_Ksan6N4gL1ToaiKsJ8KKS0qm_xwv1ZqqG5Vlh60Ey8XLQUglm-tc_-ygbTPokBo0fcAH7MxFAg0c=&p=3&fvj=1&vjs=3,,Fleet Remote,"£45,000 - £55,000 a year","NET, C# Developer you would be involved in the development, support, and maintenance of bespoke software developed by our client for individual clients as well…"
.NET Developer – Fintech Start-Up – Manchester,Noir Consulting,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Aj4-Lc4C6Hb0ykU3jOktLDIAAw4anZygn__rtZFvHgNWAyt7g4xLgBrXQfa88o4-AHcOxkxEa8ZHS8PncAmrjX0O_LuVnJFXGiEJqwFLYjPXQG3Lq6v8wfH1JSHGtE-KxdPI2GJM7BwNysn6mWWjVc6Ql_UfhKHehwdYjrkN3iuyPX8bFinuBD8OrphVSd2Q39Hm1P1FTFHajvGnTK0sV7LhXoXFzg9mjOd5ZbXlCFGRn19FlWBdoU7METg1ms8bK2-9X5qNSBItYQOP3R9zcxmikeajdlIE4ufuLn0u1lPijS8EWhSfSLK3mXQ3v6FvX9woRTYjJYEy-T6YCUHuu-z5UgfZMFs894AyYijgW4UkIfTZR53n3FCZnPC9OM_H68AnFhvaqgPqXZ1NdOUovS2c5_3PmMUb2yDth5nPH0j8jelLbEMGdWtalM-lRSIsRXktnQjl7IoKkrpLyoRznI-tgvlqY9c7pU-Mk05BYGQ00jMgSkhwNQW04sjJGL3SU=&p=4&fvj=0&vjs=3,5,Manchester,"£50,000 - £70,000 a year",".NET Developer - Fintech Start-Up - Manchester.
NET, C#, React, Angular 11, Microservices, Vue.js, TypeScript, Azure, Web API 2, Agile, SQL Server 2019,…"
Remote Oracle Developer,Exposed Solutions Limited,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmDfn2tw8ld6mMdcdkmwwE5pNC_IrssZ5OeDGTb88Sm0xNUlZ_GZYO3_K2t3COG5UcYOzt_dCBh4DQCtNzjhXuj0MklLl_VQBzZuohv10iGCGdsJxZqhj6551K1Vf6H9hnRLi91Sl4zGGg5nXT19IHXZhP1PE0GsFIzNtM0teL9ErAJyHUrJIhIGB0ueF3HsNge0qlNVURpOVVOOdvVccvMXqs6XHu-WbqD3AUd_kpuqKTyGtJW1Vohr-Gs37ORwDeIOLPHGg6IH-wKjxUzHQPPka8rVrYb-lWHTYWeEijeXmQ_1p8cGNywWfXPQrKXYc4HN5SkQFAY2dEGRgsiuk4VNEtImI_0F2EmBUqKKfeDh4Wnaz2ALgiJHez4IsGf7_hgCTfl-4AzUeBRZc7T8UuGkuPXX_Fxbv_vNYJBRlpYrqydxNgvIVTWThDbdC_WnVzf4TDVcdr1E7C43PHxylInx-8T07zEIkn4y5ZR_W1FOKRmIPKVI8IpDFkqLTcucucq20X8RS5n8sfsQzVPq9KCRpK_MSJ-VAH-z1qhKmmWC4UVhbDfCQJxMgGs7DS4QvabzrJlDrKrDTOrsU5INXnaIXa8aaDvzJ5YFAJqLOWO5ABxtOh7SAdsHCMKOoqzA87YiTmJFt7RLqYHmAM5wYy&p=5&fvj=0&vjs=3,,Eastleigh SO50 Remote,"£30,000 a year",": Maintain and improve the performance of existing software.
: Recommend improvements to existing software programs as necessary."
.NET Developer,FUTURESoftware Ltd,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfXFn77crvZhRuOBDl-MLoUqP5QlbRqzZwAQFH2g56hHhfyb2c7_NB-28u3oDTKsgWNRu3P65y_j68RhFUJRKuXq1oRLBQfTctdQfr5rjoheOYLMMKSFIXbYhr2a5y1ZhcQIvgVN8vaZRNhsl5Alf83RJlbnNszI2ReFKlsYGapd543JdmDyiage3QQGd6mdU83QH_HYYRXyhjDvx8ZOY_1OyD-x-yNbKZnshpUhIouSGaoCOoArMID87gJ6gZ1B-l_loCB5Wbtx7LJiOhIgT_SPpYNvRv5CXxbOI_ltkd5WA2dREMSHuzQrB0-l0i5Q2exX9czI1xnaQrZbthNZZ5cnJvwtLTB5MI45xjavubk6SUNx7jXeKWn4QpHHIgq2gGkABqWbcuv6KIsiEtt5OPpxLLsg49XmWV_VwQ-__nPX6B3HNRpoTvfFw07hvCwuQfjg68TDAfNwF1-9dQ5E2WyCWp4Vd6rZA=&p=6&fvj=1&vjs=3,,White Waltham SL6 3LW Temporarily Remote,"£25,000 - £35,000 a year",This role involves design and development of cutting-edge software applications targeting digital transformation initiatives for our global client-base in a…
Senior Full Stack Developer,Little Star Media,https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AUoCOvIkyAl5u0xUwKPzZ9_7rajUoROJdyX4lFUIZTTY89NpAqhMWqzoajmnD9raPrac1ODabJGby9Qy-4A1hq5DJwLbQWSEg4m1qI7An0mu3qz2BVBFLQoKrRVtzgGvgF-Ko_2TaX2pFJWlSBgBw_3WScSQT3ZPOI8LwT61_uECz3R0JO-5tjLQLU4jG0wt0rA6BCxky825PGzOx_a_-gBjKc39-jOgSDz_8PkSKicR-2UmG0VvuO6HAJu1qP2v8noUG1M6cG68QGfsRfgCiwy36IHwSaAK2ZqJZvAwXLJ7h-tmtDO73_U7dKmwM3WOpM7L0lmMI5vDGldxa94-fcad-x3gRvbOwfEQKLaFzLAHXpQPAW7qyc7hBw4V6mQUHaqD_Fm-s18uKJIzklbJRc0dMBHr88KasQAcX1LawtaYAkyc9zra6nGmDhImG-ZRjYsik7yGqem8tlsaIMCK1uHxWwQlTnoz00_z32LQs6KOWf73IuOwx9fvW_NCJUWJg=&p=8&fvj=1&vjs=3,,Milton Keynes MK9 2EA,"£40,000 - £50,000 a year","Flexible working* – We are currently trialling a mix of working in the office and working from home.
Time off* - 25 days of paid time off per year."
